gene_id,gene_name
ENSG00000260493,RP11-219B4.7
ENSG00000260495,RP11-55K13.1
ENSG00000260498,RP4-536B24.4
ENSG00000260500,CTD-3193O13.1
ENSG00000260509,RP11-271M24.2
ENSG00000260515,CTD-2199O4.3
ENSG00000260517,RP11-426C22.5
ENSG00000260519,RP11-109E24.2
ENSG00000260526,RP11-73K9.2
ENSG00000260528,FAM157C
ENSG00000260534,RP11-1006G14.4
ENSG00000260563,RP13-516M14.1
ENSG00000260565,ERVK13-1
ENSG00000260566,RP11-20G6.3
ENSG00000260571,RP11-546B15.2
ENSG00000260572,RP11-16N11.2
ENSG00000260576,RP11-390D11.2
ENSG00000260578,CTD-2541J13.1
ENSG00000260583,LINC00515
ENSG00000260585,RP13-192B19.2
ENSG00000260588,RP11-930P14.2
ENSG00000260589,RP11-390B4.5
ENSG00000260597,AC012531.25
ENSG00000260601,RP11-552C15.1
ENSG00000260604,RP1-140K8.5
ENSG00000260611,RP11-352B15.2
ENSG00000260612,RP11-432I5.4
ENSG00000260615,WI2-1528O10.1
ENSG00000260619,RP11-775C24.3
ENSG00000260625,RP11-452L6.7
ENSG00000260630,SNAI3-AS1
ENSG00000260641,RP11-1299A16.3
ENSG00000260643,RP11-303E16.8
ENSG00000260644,HERC2P5
ENSG00000260645,RP11-250B2.5
ENSG00000260647,RP1-178F10.1
ENSG00000260648,RP11-133K1.7
ENSG00000260651,AF213884.2
ENSG00000260664,AC004158.3
ENSG00000260669,AL136419.6
ENSG00000260670,RP11-447M4.1
ENSG00000260672,RP11-1006G14.1
ENSG00000260685,RP11-326L17.1
ENSG00000260686,CTB-36H16.2
ENSG00000260693,AC026150.8
ENSG00000260695,RP11-513N24.1
ENSG00000260698,RP11-439E19.9
ENSG00000260708,CTA-29F11.1
ENSG00000260711,RP11-747H7.3
ENSG00000260714,RP11-266L9.1
ENSG00000260719,AC009133.17
ENSG00000260726,KLF8P1
ENSG00000260727,SLC7A5P1
ENSG00000260729,RP11-106M3.2
ENSG00000260735,RP11-72I8.1
ENSG00000260742,RP11-366L5.1
ENSG00000260743,RP11-255C15.3
ENSG00000260746,RP11-14K3.1
ENSG00000260747,RP11-421N8.1
ENSG00000260751,CTD-2196E14.6
ENSG00000260757,RP11-120K18.2
ENSG00000260763,RP11-445O3.3
ENSG00000260772,RP11-311C24.1
ENSG00000260773,RP11-352G18.2
ENSG00000260774,CTD-2083E4.4
ENSG00000260776,RP11-114H24.2
ENSG00000260777,CTD-2008P7.1
ENSG00000260778,MIR940
ENSG00000260782,RP11-480G7.2
ENSG00000260785,CASC17
ENSG00000260790,RP11-21M24.2
ENSG00000260792,RP11-982M15.8
ENSG00000260793,RP5-882C2.2
ENSG00000260796,RP11-1348G14.5
ENSG00000260799,KRT8P50
ENSG00000260803,Z84812.4
ENSG00000260804,RP11-566E18.3
ENSG00000260805,RP11-61J19.4
ENSG00000260806,RP11-872J21.3
ENSG00000260810,CTD-2547L24.4
ENSG00000260815,RP11-24M17.3
ENSG00000260816,RP11-319G9.3
ENSG00000260822,GS1-358P8.4
ENSG00000260823,RP11-249C24.10
ENSG00000260828,HMGB3P32
ENSG00000260830,RP11-524O1.4
ENSG00000260846,RP11-488I20.7
ENSG00000260852,FBXL19-AS1
ENSG00000260855,RP11-439E19.10
ENSG00000260861,RP4-576H24.4
ENSG00000260865,CTA-331F8.1
ENSG00000260871,CTD-2373J6.1
ENSG00000260874,RP11-715J22.4
ENSG00000260879,RP11-483I13.5
ENSG00000260880,HCCAT5
ENSG00000260886,RP11-432I5.1
ENSG00000260895,RP11-554A11.7
ENSG00000260896,RP11-314O13.1
ENSG00000260898,ADPGK-AS1
ENSG00000260908,CTB-134H23.3
ENSG00000260911,RP11-196G11.2
ENSG00000260912,RP11-363E7.4
ENSG00000260914,RP11-343C2.11
ENSG00000260917,RP11-57H14.4
ENSG00000260918,RP11-731J8.2
ENSG00000260920,RP1-228H13.5
ENSG00000260922,RP11-538I12.3
ENSG00000260923,AC137934.1
ENSG00000260924,AC004463.6
ENSG00000260927,RP11-459F6.3
ENSG00000260939,RP11-467J12.3
ENSG00000260942,CAPN10-AS1
ENSG00000260943,RP11-476D10.1
ENSG00000260948,RP11-552M11.8
ENSG00000260949,KB-1836B5.1
ENSG00000260966,RP11-690D19.3
ENSG00000260971,RP11-504A18.1
ENSG00000260973,RP11-105C19.2
ENSG00000260988,RP11-285A1.1
ENSG00000260996,RP13-122B23.8
ENSG00000260997,RP4-647J21.1
ENSG00000261000,RP11-534L20.5
ENSG00000261002,RP11-546B15.1
ENSG00000261003,RP1-140C12.2
ENSG00000261007,RP11-382N13.3
ENSG00000261008,AC004158.2
ENSG00000261019,RP11-111K18.2
ENSG00000261025,RP11-84D1.2
ENSG00000261026,CTD-3247F14.2
ENSG00000261030,RP11-791M20.1
ENSG00000261037,CTC-471C19.1
ENSG00000261056,RP11-454F8.2
ENSG00000261057,LINC00555
ENSG00000261061,RP11-303E16.2
ENSG00000261064,RP11-1000B6.3
ENSG00000261067,RP11-264B17.3
ENSG00000261069,SNORD116-20
ENSG00000261071,RP1-223E5.4
ENSG00000261072,RP11-5N19.3
ENSG00000261079,RP11-252A24.3
ENSG00000261084,PPP1R1AP2
ENSG00000261087,KB-1460A1.5
ENSG00000261093,CTD-3126B10.1
ENSG00000261094,RP11-355O1.11
ENSG00000261096,RP11-690I21.2
ENSG00000261098,RP11-819C21.1
ENSG00000261101,RP4-545K15.5
ENSG00000261114,RP11-325K4.2
ENSG00000261123,RP11-304L19.3
ENSG00000261126,RBFADN
ENSG00000261135,RP4-798A10.7
ENSG00000261136,RP11-37C7.3
ENSG00000261140,RP11-20I23.6
ENSG00000261143,ADAMTS7P3
ENSG00000261147,RP11-697E2.6
ENSG00000261158,CTD-2583P5.3
ENSG00000261159,RP11-723O4.9
ENSG00000261167,RP11-517B11.7
ENSG00000261168,RP11-68I18.10
ENSG00000261173,RP11-169E6.1
ENSG00000261174,RP11-844G16.1
ENSG00000261177,RP11-805I24.1
ENSG00000261186,RP11-341N2.1
ENSG00000261187,RP11-1007O24.2
ENSG00000261188,CTA-445C9.14
ENSG00000261202,RP3-496C20.1
ENSG00000261206,LINC00561
ENSG00000261211,RP1-80N2.3
ENSG00000261215,RP11-195F19.30
ENSG00000261218,RP11-960L18.1
ENSG00000261219,RP11-344A16.2
ENSG00000261220,RP11-629O1.2
ENSG00000261226,RP11-830F9.7
ENSG00000261229,RP11-38G5.4
ENSG00000261231,RP11-523L20.2
ENSG00000261239,ANKRD26P1
ENSG00000261241,RP11-883G14.1
ENSG00000261242,CTD-2302E22.4
ENSG00000261251,RP3-388M5.9
ENSG00000261270,RP11-325K4.3
ENSG00000261279,ULK4P1
ENSG00000261286,RP11-517C16.2
ENSG00000261288,RP11-20I23.11
ENSG00000261291,RP11-295M3.2
ENSG00000261296,RP11-299H22.6
ENSG00000261302,RP11-343H19.1
ENSG00000261305,RP4-584D14.7
ENSG00000261312,AC002550.5
ENSG00000261315,LARP4P
ENSG00000261324,RP11-174G6.5
ENSG00000261326,RP5-1057J7.6
ENSG00000261329,CTD-2049O4.1
ENSG00000261334,RP11-65J3.14
ENSG00000261335,RP11-318A15.2
ENSG00000261338,RP11-378A13.1
ENSG00000261340,RP11-215H22.1
ENSG00000261341,CTD-2568A17.1
ENSG00000261342,AC006538.1
ENSG00000261349,RP3-465N24.5
ENSG00000261351,CTD-3185P2.1
ENSG00000261359,C16orf98
ENSG00000261360,CTD-2165H16.4
ENSG00000261366,MANEA-AS1
ENSG00000261368,RP11-96B5.4
ENSG00000261373,VPS9D1-AS1
ENSG00000261377,RP11-578F21.12
ENSG00000261379,RP11-395N3.1
ENSG00000261386,CTD-2012K14.6
ENSG00000261402,RP11-378I6.1
ENSG00000261404,AC009120.4
ENSG00000261408,TEN1-CDK3
ENSG00000261416,RP11-455F5.5
ENSG00000261420,RP1-168L15.5
ENSG00000261423,RP11-1007O24.3
ENSG00000261428,RP11-16P6.1
ENSG00000261433,CTC-297N7.1
ENSG00000261434,CTD-2083E4.7
ENSG00000261435,MIR1587
ENSG00000261438,RP11-399O19.9
ENSG00000261441,RP11-217B1.2
ENSG00000261448,CTD-2576D5.4
ENSG00000261449,RP11-589C21.5
ENSG00000261451,RP11-981G7.1
ENSG00000261455,LINC01003
ENSG00000261460,RP11-106M3.3
ENSG00000261462,CTA-254O6.1
ENSG00000261471,RP11-61F12.1
ENSG00000261476,RP11-77K12.3
ENSG00000261478,RP11-429B14.4
ENSG00000261480,RP11-578F21.6
ENSG00000261481,RP11-77H9.6
ENSG00000261485,PAN3-AS1
ENSG00000261487,AC135048.13
ENSG00000261488,RP11-757F18.5
ENSG00000261490,RP11-448G15.3
ENSG00000261499,CH17-260O16.2
ENSG00000261504,RP11-317P15.4
ENSG00000261505,LA16c-358B7.3
ENSG00000261512,RP11-46D6.1
ENSG00000261515,VN1R70P
ENSG00000261519,Y_RNA
ENSG00000261520,DLGAP1-AS5
ENSG00000261522,RP11-407P15.1
ENSG00000261526,CTB-31O20.2
ENSG00000261529,RP13-487P22.1
ENSG00000261532,RP11-304L19.8
ENSG00000261534,RP11-244O19.1
ENSG00000261537,RP11-319G9.5
ENSG00000261542,RP11-16E18.3
ENSG00000261544,RP11-16E23.3
ENSG00000261546,CTD-2555A7.3
ENSG00000261553,RP11-29G8.3
ENSG00000261556,RP11-296I10.6
ENSG00000261560,RP11-166B2.3
ENSG00000261568,RP11-524C21.2
ENSG00000261575,RP11-259G18.1
ENSG00000261578,RP11-21L23.2
ENSG00000261582,RP4-614O4.11
ENSG00000261584,RP11-457M11.5
ENSG00000261595,RP11-426L16.9
ENSG00000261596,CTB-31N19.3
ENSG00000261599,HERC2P8
ENSG00000261602,CTD-2033A16.1
ENSG00000261606,RP11-414J4.2
ENSG00000261610,AP000265.1
ENSG00000261611,AC010547.9
ENSG00000261613,RP11-20I23.13
ENSG00000261616,RP11-6O2.3
ENSG00000261617,RP11-243A14.1
ENSG00000261618,RP11-79H23.3
ENSG00000261624,RP5-914M6.1
ENSG00000261635,RP11-618N24.1
ENSG00000261644,RP11-327F22.2
ENSG00000261645,DISC1FP1
ENSG00000261654,RP11-96K19.4
ENSG00000261659,LA16c-313D11.12
ENSG00000261662,RP5-1042I8.7
ENSG00000261663,RP11-304L19.11
ENSG00000261666,LINC00560
ENSG00000261668,RP11-50D9.3
ENSG00000261670,RP11-1C8.5
ENSG00000261673,RP11-328J14.1
ENSG00000261679,ATP5HP1
ENSG00000261683,LINC00838
ENSG00000261684,RP11-265N6.1
ENSG00000261689,AGGF1P4
ENSG00000261692,RP1-168P16.1
ENSG00000261693,RP13-467H17.1
ENSG00000261696,RP11-354P17.15
ENSG00000261697,RP11-178L8.5
ENSG00000261716,RP11-196G18.22
ENSG00000261717,RP11-77K12.1
ENSG00000261732,LA16c-431H6.6
ENSG00000261734,RP11-669C19.1
ENSG00000261736,AC002551.1
ENSG00000261737,RP4-612B15.3
ENSG00000261742,LINC00922
ENSG00000261754,CTC-523E23.1
ENSG00000261757,AC005592.3
ENSG00000261758,RP11-102M11.2
ENSG00000261764,KRT18P18
ENSG00000261765,RP11-498D10.3
ENSG00000261766,RP11-22P6.2
ENSG00000261770,CTC-459F4.1
ENSG00000261773,WI2-89031B12.1
ENSG00000261777,RP11-529K1.2
ENSG00000261783,RP11-252K23.2
ENSG00000261786,RP4-555D20.2
ENSG00000261790,AC005606.14
ENSG00000261798,RP1-118J21.25
ENSG00000261799,RP11-283I3.6
ENSG00000261801,LOXL1-AS1
ENSG00000261804,RP11-44F14.2
ENSG00000261819,RP11-680G24.4
ENSG00000261823,RP11-48G14.1
ENSG00000261824,LINC00662
ENSG00000261826,RP11-691G17.1
ENSG00000261837,RP11-264L1.3
ENSG00000261839,RP1-265C24.8
ENSG00000261840,RP11-146F11.1
ENSG00000261845,RP13-638C3.4
ENSG00000261879,RP11-333E1.1
ENSG00000261884,CTC-479C5.12
ENSG00000261889,RP11-473M20.16
ENSG00000261904,RP11-109M19.3
ENSG00000261915,RP11-542C16.2
ENSG00000261916,RP11-235E17.4
ENSG00000261970,RP11-342L8.2
ENSG00000261971,RP11-473M20.7
ENSG00000261996,CTC-281F24.1
ENSG00000262001,DLGAP1-AS2
ENSG00000262038,RP11-177N22.3
ENSG00000262049,RP13-1032I1.7
ENSG00000262050,RP11-74E22.3
ENSG00000262074,SNORD3B-2
ENSG00000262089,RP11-589P10.5
ENSG00000262096,PCDHB19P
ENSG00000262106,OR1D3P
ENSG00000262117,BCAR4
ENSG00000262118,RP11-433P17.3
ENSG00000262119,RP11-483C6.1
ENSG00000262136,CTD-2033A16.3
ENSG00000262140,RP11-417N10.3
ENSG00000262151,RP11-876N24.2
ENSG00000262155,RP11-266L9.5
ENSG00000262158,CTD-2318B16.2
ENSG00000262160,RP11-96D1.11
ENSG00000262179,RP1-302G2.5
ENSG00000262180,OCLM
ENSG00000262202,SNORD3D
ENSG00000262227,RP5-1050D4.5
ENSG00000262228,RP11-676J12.4
ENSG00000262265,RP5-867C24.4
ENSG00000262292,RP11-160E2.11
ENSG00000262304,SHPK
ENSG00000262312,LA16c-390H2.4
ENSG00000262322,RP11-109M19.2
ENSG00000262333,HNRNPA1P16
ENSG00000262370,RP11-473M20.9
ENSG00000262380,CTB-193M12.3
ENSG00000262381,CTD-2318B16.1
ENSG00000262402,RP11-667K14.8
ENSG00000262412,RP11-85G18.6
ENSG00000262413,RP11-498C9.3
ENSG00000262420,RP11-490O6.2
ENSG00000262454,RP11-65J21.3
ENSG00000262456,RP1-59D14.1
ENSG00000262461,SPDYE8P
ENSG00000262468,RP11-95P2.1
ENSG00000262470,TVP23CP2
ENSG00000262481,C17orf61-PLSCR3
ENSG00000262488,RP11-876N24.1
ENSG00000262497,FAM187B2P
ENSG00000262503,RP11-530N7.2
ENSG00000262514,RP11-96D1.9
ENSG00000262528,LA16c-349E10.1
ENSG00000262539,RP11-259G18.3
ENSG00000262580,RP11-334C17.5
ENSG00000262585,RP11-353N14.5
ENSG00000262587,RP11-266L9.4
ENSG00000262619,LINC00621
ENSG00000262621,NAA60
ENSG00000262633,RP11-156P1.2
ENSG00000262648,PHBP15
ENSG00000262652,RP13-638C3.2
ENSG00000262663,RP11-497H17.1
ENSG00000262691,CTC-277H1.7
ENSG00000262700,RP11-266L9.3
ENSG00000262712,RP11-295D4.1
ENSG00000262714,RP11-44F14.8
ENSG00000262721,AC106782.20
ENSG00000262728,AC123768.4
ENSG00000262766,RP11-196G11.4
ENSG00000262768,RP11-353N14.1
ENSG00000262772,RP11-353N14.2
ENSG00000262801,U91319.1
ENSG00000262803,RP11-160A9.3
ENSG00000262810,RP11-667K14.5
ENSG00000262877,RP11-1055B8.4
ENSG00000262879,RP11-156P1.3
ENSG00000262903,RP11-235E17.6
ENSG00000262904,RP11-144N1.1
ENSG00000262943,ALOX12P2
ENSG00000262966,RP11-85B7.2
ENSG00000262979,CTD-2047H16.2
ENSG00000262980,OR52L2P
ENSG00000263006,ROCK1P1
ENSG00000263033,RP11-396B14.2
ENSG00000263069,CTD-2047H16.4
ENSG00000263072,RP11-473M20.14
ENSG00000263080,RP11-485G7.5
ENSG00000263089,RP11-166P13.4
ENSG00000263120,RP5-1107A17.4
ENSG00000263126,CTC-479C5.10
ENSG00000263142,LRRC37A17P
ENSG00000263165,RP11-810M2.2
ENSG00000263196,CTD-2318B16.3
ENSG00000263219,RYKP1
ENSG00000263220,RP11-420A6.2
ENSG00000263232,ATP5A1P3
ENSG00000263235,RP11-461A8.4
ENSG00000263241,RP11-109M19.4
ENSG00000263244,RP11-473I1.10
ENSG00000263257,RP11-65J21.4
ENSG00000263264,CTB-133G6.1
ENSG00000263266,RPS7P1
ENSG00000263272,CTC-524C5.2
ENSG00000263276,RP11-96D1.10
ENSG00000263278,CH17-351M24.1
ENSG00000263293,RP11-290H9.4
ENSG00000263307,RP11-166B2.8
ENSG00000263327,TAPT1-AS1
ENSG00000263335,AF001548.5
ENSG00000263338,RP11-235E17.3
ENSG00000263366,ABHD17AP1
ENSG00000263394,RP11-160E2.19
ENSG00000263412,RP5-890E16.2
ENSG00000263426,RN7SL471P
ENSG00000263529,RN7SL122P
ENSG00000263531,RP13-753N3.1
ENSG00000263535,AK4P1
ENSG00000263563,UBBP4
ENSG00000263567,RP11-805L22.3
ENSG00000263585,RP11-498C9.13
ENSG00000263603,CTD-2349P21.5
ENSG00000263606,RP11-737O24.3
ENSG00000263620,RP11-599B13.6
ENSG00000263648,RP11-471L13.3
ENSG00000263667,RP3-416J7.4
ENSG00000263680,RP11-57A1.1
ENSG00000263709,RP11-321A17.4
ENSG00000263731,RP11-498C9.15
ENSG00000263749,OOSP1P2
ENSG00000263753,LINC00667
ENSG00000263766,RP11-580I16.2
ENSG00000263786,RP11-649A18.4
ENSG00000263812,LINC00908
ENSG00000263818,CTD-2206N4.4
ENSG00000263823,RP11-326K13.4
ENSG00000263826,RP11-573D15.9
ENSG00000263843,RP11-649A18.12
ENSG00000263859,RP11-498C9.16
ENSG00000263862,RP11-107K17.1
ENSG00000263874,LINC00672
ENSG00000263883,RP11-51F16.5
ENSG00000263884,RP11-705O1.8
ENSG00000263887,RP11-51L5.5
ENSG00000263917,RP11-53I6.2
ENSG00000263934,SNORD3A
ENSG00000263941,RN7SL32P
ENSG00000263968,RN7SL381P
ENSG00000263969,RN7SL678P
ENSG00000263989,RN7SL615P
ENSG00000264017,RN7SL336P
ENSG00000264070,DND1P1
ENSG00000264083,RP11-227G15.9
ENSG00000264112,RP11-159D12.2
ENSG00000264167,RP1-253P7.1
ENSG00000264204,AGAP7
ENSG00000264207,RP11-196G18.23
ENSG00000264235,RP13-270P17.1
ENSG00000264247,LINC00909
ENSG00000264275,RN7SL753P
ENSG00000264278,RP11-162A12.2
ENSG00000264290,RP11-68I3.4
ENSG00000264293,RN7SL657P
ENSG00000264311,CCDC58P1
ENSG00000264324,RP11-287D1.3
ENSG00000264384,RN7SL431P
ENSG00000264435,RP11-338L22.3
ENSG00000264444,SDHCP1
ENSG00000264448,MIR378D2
ENSG00000264451,RP11-433M22.2
ENSG00000264456,RP11-848P1.2
ENSG00000264538,SUZ12P
ENSG00000264546,RP11-464D20.6
ENSG00000264548,RP13-516M14.2
ENSG00000264575,LINC00526
ENSG00000264577,AC010761.8
ENSG00000264582,RN7SL326P
ENSG00000264608,RP11-192H23.8
ENSG00000264635,RP11-769O8.3
ENSG00000264655,CTD-2267D19.4
ENSG00000264663,KRT8P34
ENSG00000264705,RP11-674P19.2
ENSG00000264735,RP11-498C9.17
ENSG00000264739,RP11-138I1.2
ENSG00000264743,DPRXP4
ENSG00000264754,CTD-2653B5.1
ENSG00000264772,SNORA67
ENSG00000264801,RP11-149I2.5
ENSG00000264808,MIR4523
ENSG00000264812,RP13-20L14.4
ENSG00000264853,RP11-16C1.2
ENSG00000264860,RP11-143K11.5
ENSG00000264862,RN7SL45P
ENSG00000264885,RP11-815I9.4
ENSG00000264895,RP11-421E14.2
ENSG00000264911,RP11-107K17.2
ENSG00000264916,RN7SL230P
ENSG00000264920,RP11-6N17.4
ENSG00000264937,AC100830.5
ENSG00000264943,SH3GL1P2
ENSG00000264954,RP11-214C8.2
ENSG00000264964,RP11-888D10.3
ENSG00000264968,RP11-387H17.4
ENSG00000264978,RN7SL630P
ENSG00000265000,RP11-453A12.1
ENSG00000265018,CTGLF12P
ENSG00000265073,AC010761.6
ENSG00000265091,RP11-835E18.5
ENSG00000265093,RN7SL246P
ENSG00000265100,RP11-147L13.2
ENSG00000265123,RN7SL200P
ENSG00000265148,BZRAP1-AS1
ENSG00000265185,SNORD3B-1
ENSG00000265206,MIR142
ENSG00000265218,RP11-927P21.1
ENSG00000265222,RP11-466A19.8
ENSG00000265240,RP11-638L3.2
ENSG00000265263,RP11-135L13.4
ENSG00000265282,RP11-269G24.4
ENSG00000265287,RP11-192H23.6
ENSG00000265315,RN7SL199P
ENSG00000265337,RP11-466A19.5
ENSG00000265369,U3
ENSG00000265399,RP13-270P17.2
ENSG00000265411,RN7SL656P
ENSG00000265413,RP11-789C17.1
ENSG00000265478,CTD-2145A24.3
ENSG00000265479,DTX2P1-UPK3BP1-PMS2P11
ENSG00000265480,KRT18P55
ENSG00000265496,MIR1539
ENSG00000265555,RP11-638L3.3
ENSG00000265559,RN7SL652P
ENSG00000265566,RN7SL605P
ENSG00000265625,RP11-68I3.11
ENSG00000265631,BNIP3P3
ENSG00000265683,RP11-173M1.5
ENSG00000265684,RN7SL378P
ENSG00000265688,MAFG-AS1
ENSG00000265690,RP11-5A19.5
ENSG00000265692,RP13-516M14.4
ENSG00000265713,RP11-82O19.2
ENSG00000265727,RN7SL648P
ENSG00000265728,RP11-883A18.3
ENSG00000265735,RN7SL5P
ENSG00000265745,RN7SL375P
ENSG00000265746,KYNUP2
ENSG00000265778,RP11-17M16.2
ENSG00000265787,CYP4F35P
ENSG00000265791,CTD-2349P21.10
ENSG00000265798,RP11-271K11.5
ENSG00000265799,RP11-387H17.6
ENSG00000265800,RP11-649A18.5
ENSG00000265801,RP11-720N19.2
ENSG00000265802,RN7SL49P
ENSG00000265818,EEF1E1-BLOC1S5
ENSG00000265912,RP11-583F2.2
ENSG00000265939,UBE2CP2
ENSG00000265942,RN7SL577P
ENSG00000265946,RP11-752P2.2
ENSG00000265967,AC100830.4
ENSG00000265975,CTB-41I6.2
ENSG00000266053,RP11-143J12.2
ENSG00000266066,POLRMTP1
ENSG00000266079,SNORA59B
ENSG00000266086,RP11-159D12.5
ENSG00000266088,RP5-1028K7.2
ENSG00000266111,RP11-296K13.4
ENSG00000266126,RP11-209D14.4
ENSG00000266127,RP11-474N24.2
ENSG00000266196,RP11-675P14.1
ENSG00000266208,CTD-2267D19.3
ENSG00000266222,RP11-433M22.1
ENSG00000266236,NARF-IT1
ENSG00000266237,RP11-25D3.1
ENSG00000266256,LINC00683
ENSG00000266258,RP11-41O4.1
ENSG00000266289,RP11-1C8.6
ENSG00000266290,RP11-159D12.10
ENSG00000266296,ARIH2P1
ENSG00000266340,RP11-848P1.4
ENSG00000266368,RP11-1096G20.5
ENSG00000266371,RP11-142O6.1
ENSG00000266385,RP11-227G15.8
ENSG00000266389,CTB-41I6.1
ENSG00000266405,CBX3P2
ENSG00000266420,RN7SL118P
ENSG00000266446,RP11-149I2.4
ENSG00000266467,RN7SL220P
ENSG00000266469,CTB-131K11.1
ENSG00000266473,RP11-401F2.3
ENSG00000266490,CTD-2349P21.9
ENSG00000266498,RP11-45M22.5
ENSG00000266501,RP11-766H1.1
ENSG00000266503,RN7SL162P
ENSG00000266505,RP11-629E24.2
ENSG00000266513,RP11-874J12.3
ENSG00000266521,RP11-650P15.1
ENSG00000266527,RP11-138P22.1
ENSG00000266601,RP11-6N17.3
ENSG00000266604,RP11-856M7.6
ENSG00000266613,RFWD2P1
ENSG00000266642,RP11-20B24.4
ENSG00000266644,RP11-927P21.2
ENSG00000266648,RP11-112H10.6
ENSG00000266677,RP11-258F1.1
ENSG00000266680,RP5-1148A21.3
ENSG00000266718,RP11-466A19.1
ENSG00000266728,AC015688.3
ENSG00000266733,TBC1D29
ENSG00000266744,RP11-131K5.1
ENSG00000266777,SH3GL1P1
ENSG00000266783,RP11-715F3.2
ENSG00000266801,RP11-521L9.2
ENSG00000266803,RP1-77H15.1
ENSG00000266805,RP11-61L19.1
ENSG00000266820,RP13-104F24.1
ENSG00000266821,RP11-6N17.2
ENSG00000266839,U6
ENSG00000266844,RP11-862L9.3
ENSG00000266865,RP11-848P1.9
ENSG00000266876,RP11-1148O4.1
ENSG00000266896,RP1-266L20.9
ENSG00000266897,AC005546.2
ENSG00000266900,RP11-173A16.2
ENSG00000266904,LINC00663
ENSG00000266907,AC006116.22
ENSG00000266909,SLC25A6P4
ENSG00000266910,CTC-448F2.6
ENSG00000266913,CTC-548K16.2
ENSG00000266918,RP11-798G7.8
ENSG00000266921,RP11-15A1.7
ENSG00000266922,CTC-499B15.6
ENSG00000266923,RP11-693J15.4
ENSG00000266929,RP11-400F19.8
ENSG00000266931,RP11-1252D15.1
ENSG00000266932,AC006116.13
ENSG00000266933,AC005775.2
ENSG00000266934,RP11-332H18.3
ENSG00000266946,MRPL37P1
ENSG00000266947,RP11-799D4.4
ENSG00000266953,RP11-618P17.4
ENSG00000266962,RP11-400F19.6
ENSG00000266965,RP11-712P20.2
ENSG00000266976,AC079466.1
ENSG00000266978,CTD-2369P2.5
ENSG00000266980,RP11-552F3.4
ENSG00000266988,RP11-749H17.1
ENSG00000266992,DHX40P1
ENSG00000266993,RP4-657D16.3
ENSG00000266998,RP11-936I5.1
ENSG00000267002,RP11-242D8.1
ENSG00000267009,RP11-120M18.2
ENSG00000267030,CTB-50L17.7
ENSG00000267034,RP11-384O8.1
ENSG00000267040,RP11-35G9.3
ENSG00000267042,CTD-3193K9.4
ENSG00000267046,RP11-1094M14.9
ENSG00000267048,RP11-566K11.7
ENSG00000267052,CTB-30L5.1
ENSG00000267053,CTD-3162L10.1
ENSG00000267058,RP11-15A1.3
ENSG00000267064,UXT-AS1
ENSG00000267065,CTD-2246P4.1
ENSG00000267072,RP11-165E7.1
ENSG00000267074,RP11-1094M14.5
ENSG00000267076,CCDC58P3
ENSG00000267077,RP11-127I20.5
ENSG00000267078,RP11-666A8.9
ENSG00000267080,ASB16-AS1
ENSG00000267083,KRT18P61
ENSG00000267088,RP11-115N12.1
ENSG00000267091,CTBP2P7
ENSG00000267096,CTD-2537I9.13
ENSG00000267100,ILF3-AS1
ENSG00000267102,RP11-686D22.7
ENSG00000267106,C19orf82
ENSG00000267109,CTD-2378E21.1
ENSG00000267120,AD000671.6
ENSG00000267121,CTD-2020K17.1
ENSG00000267123,CTD-2357A8.3
ENSG00000267127,RP11-795F19.5
ENSG00000267134,RP11-146N18.1
ENSG00000267136,RP11-53B2.3
ENSG00000267142,CTD-3162L10.5
ENSG00000267143,RP11-677O4.6
ENSG00000267145,AC006116.14
ENSG00000267152,CTD-2528L19.6
ENSG00000267160,RP11-1072C15.4
ENSG00000267169,CTB-55O6.12
ENSG00000267170,CALM2P1
ENSG00000267178,PHF5CP
ENSG00000267179,ZNF763
ENSG00000267185,PTP4A2P1
ENSG00000267191,RP11-15A1.2
ENSG00000267196,RP11-813F20.4
ENSG00000267197,CTC-429L19.3
ENSG00000267198,RP11-798G7.6
ENSG00000267199,RP11-861E21.2
ENSG00000267201,AC005624.2
ENSG00000267213,AC007773.2
ENSG00000267216,AC010642.1
ENSG00000267219,AC010504.2
ENSG00000267222,RP11-194N12.2
ENSG00000267226,RP11-126O1.5
ENSG00000267231,AC005786.5
ENSG00000267244,CTB-31O20.4
ENSG00000267246,RP11-798G7.7
ENSG00000267248,CTD-2319I12.4
ENSG00000267249,RP11-973H7.3
ENSG00000267253,RP11-209M4.1
ENSG00000267254,CTD-2162K18.5
ENSG00000267257,RP11-1151B14.4
ENSG00000267260,CTD-2162K18.4
ENSG00000267263,RP11-75C10.7
ENSG00000267264,CTC-459F4.6
ENSG00000267265,CTC-550B14.7
ENSG00000267270,AC139100.2
ENSG00000267272,LINC01140
ENSG00000267274,CTD-2006C1.12
ENSG00000267277,CTD-2342J14.6
ENSG00000267278,MAP3K14-AS1
ENSG00000267283,AC005306.3
ENSG00000267285,RP5-951N9.2
ENSG00000267287,RP11-567M16.1
ENSG00000267298,AC006116.19
ENSG00000267302,RP11-178C3.2
ENSG00000267309,CTD-2630F21.1
ENSG00000267312,RP11-1094M14.7
ENSG00000267313,RP11-142I20.1
ENSG00000267317,CTB-25B13.12
ENSG00000267321,RP11-1094M14.11
ENSG00000267322,SCARNA17
ENSG00000267328,AC002398.12
ENSG00000267334,CTD-2534I21.8
ENSG00000267338,KB-7G2.9
